keyword,title,price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail
smartwatch,Garmin Lily 2 Active Smartwatch,299.99,299.99,4.8,17000,DICK'S Sporting Goods,22,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:784442729697868687,productid:7762419954621223839,headlineOfferDocid:6531265441191856352,imageDocid:6189291312911482096,rds:PC_16070987151626552005|PROD_PC_16070987151626552005,gpcid:16070987151626552005,mid:576462864020391651,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT5xTg89s8Bf8uHcBid9eU7zDRTknpW6Jodetci_utsM2dV2Vo7_AFXrfpPaXs7vMVhEMiOoCU
smartwatch,iTouch Sport 4 Smartwatch,49.99,49.99,3.7,2470,Target,23,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:15126535298664019520,productid:7296952386534618715,headlineOfferDocid:5646185449233797896,imageDocid:11655377668198758603,rds:PC_15019783326668296955|PROD_PC_15019783326668296955,gpcid:15019783326668296955,mid:576462758683216338,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRBcBys3SobRX6Z3i5H8aGfvNnVOCklDKBWK85wtvJV65wCwAY
smartwatch,Tissot Men's T-Touch Connect Solar Watch,1250.0,1250.0,4.6,2170,Tissot Official Store,24,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:1108065839573764398,productid:3070268514848038349,headlineOfferDocid:15618035423875480067,imageDocid:6220121840939305992,rds:PC_2233648671213066158|PROD_PC_2233648671213066158,gpcid:2233648671213066158,mid:576462456742630951,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSihU2DTP0BVXOqqhuo9jG4grsrbRr9oHDR9iah5qQ6HA0BdzeDO2FgmJWsqr6Z-CHctRm_wUk
smartwatch,"1.7 inch Smart Watch for Men & Women with Bluetooth Call, Fitness Tracker, iOS & Android Compatible, Ip67 Waterproof, Adult Unisex, Size: Free Size,",6.99,6.99,4.4,6100,Walmart - Wmkox8yii,25,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:16473578666370693064,productid:2042086857667425378,headlineOfferDocid:7745075172236723977,imageDocid:18051671554961676233,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQsPqWvqtEZmbRUpGABQgZuEhtM2XHD7XCPjLs5uIZbe1O6PpKcPUVNKgBDRiKdWg1vCe-ZG8I
smartwatch,Carbinox Blaze – Starter Pack,139.95,139.95,3.7,79000,Best Buy,26,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:2419398027637941997,productid:5044245690744778209,headlineOfferDocid:9076566950127694215,imageDocid:11840153181693421644,rds:PC_3259839981224884538|PROD_PC_3259839981224884538,gpcid:3259839981224884538,mid:576462567022301247,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRO9kmlr6BmV3ZUu-F-5ZFfmj_L7re6vc_ZS83HIIiZ9bQGA6SPJ1CANvrIAtSpu20A411Z0Xk
smartwatch,Garmin Vivoactive 5,189.98,189.98,4.6,100000,Bass Pro Shops,27,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:13981559317856305926,productid:15283775776497386377,headlineOfferDocid:1836472759673553748,imageDocid:7581831108255827906,rds:PC_10140206140966522184|PROD_PC_10140206140966522184,gpcid:10140206140966522184,mid:576462473323312999,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRwmcb8vKzuVE8XSYiin5bbZHfYsVFrzTnkUIa6TE_P90S6s2skfUNSFqv7wrhiEyMpsYKfESeK
smartwatch,Garmin Fenix 8 Pro AMOLED,1049.99,1049.99,4.7,12000,Garmin - United States,28,Free delivery by Thu,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:17424431676785351268,productid:16455232815573431547,headlineOfferDocid:13050631855061043003,imageDocid:5062117629673161717,rds:PC_15854080985903446730|PROD_PC_15854080985903446730,gpcid:15854080985903446730,mid:576462866430955682,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQctiwCQ0wa0F57Jty8JV_7aKsip3GJMhEZYDhefNniUh0ANr8GYDt15VOz0eGuNZcMrmPOo0N8
smartwatch,Google Pixel Watch 3,399.99,399.99,4.4,8890,Target,29,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:17317758891066999019,productid:4627100377418142196,headlineOfferDocid:1762808660113240375,imageDocid:14146555463321579944,rds:PC_11519944079871206080|PROD_PC_11519944079871206080,gpcid:11519944079871206080,mid:576462841275307160,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTT3EUR193dUHOngM32BvaVzVHc0CtlUGOKa9yJMKQ_294OkCM
smartwatch,Apple Watch Ultra 3 49mm Titanium,720.51,720.51,4.7,41000,Abt Electronics & Appliances,30,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:13255684918587132276,productid:13805761915144293096,headlineOfferDocid:9282550038005166100,imageDocid:7604024750733527999,rds:PC_13259065265759278534|PROD_PC_13259065265759278534,gpcid:13259065265759278534,mid:576462847678550688,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSaGL_vaq6446VHL2Ohi2iXFoKeZp4vlLCORbdB2nyXei7px-KNiCOrF7TAsQHO8mjN6FhN4W3l
smartwatch,Samsung Galaxy Watch9,12.77,12.77,4.9,81000,Verizon,31,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:4509019693167899696,productid:9256175132291102944,headlineOfferDocid:16493375744869192616,imageDocid:15887013114121736818,rds:PC_2532631246220782542|PROD_PC_2532631246220782542,gpcid:8541570700664806265,mid:576462896608575887,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQKpyxtwbucwJkcXSWalDlsOLEZgjVAE9PpUMu6GX2UM8_BWL8
smartwatch,"Mingdaln Smart Watch fits for Android and Iphone, Ip68 Waterproof, Suitable for Women Men 100+Sports Modes 1.85 inch Fitness Tracker, with Answer/Make",29.99,29.99,4.4,13000,Walmart - Frontier of technology,32,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:10004474810311383765,productid:5406192545399580246,headlineOfferDocid:5754564272564902437,imageDocid:10580138601909517502,rds:PC_1063092750670475148|PROD_PC_1063092750670475148,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSS7adp4nqi9SkHM2zY5aMM0ywGl6KguEu_Aprypoq1LLlOioamBGtpChmJ0ROxF0Nyac3FMHL2
smartwatch,"Smart Watch for Men Women 2.01"" HD Touchsreen Bluetooth Calling",35.99,35.99,3.5,430,Target,33,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:9882778661858273250,productid:6739010821543739438,headlineOfferDocid:8336131561871894957,imageDocid:8049865432082351037,rds:PC_17305477434321499483|PROD_PC_17305477434321499483,gpcid:17305477434321499483,mid:576462530080851436,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRJ6JAscyNjAoW7xGBAP6Z1X-IW5Dqfk7aJAdqtuoyGZ9n_hyNQ
smartwatch,Cubitt Terra Rugged Smartwatch with Dual-Band GPS,139.95,139.95,4.0,130,Best Buy,34,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:13901281549918697112,productid:4249491474992318465,headlineOfferDocid:15955768263463485051,imageDocid:18401426432926271253,rds:PC_10861615001785369656|PROD_PC_10861615001785369656,gpcid:10861615001785369656,mid:576462846522209504,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQu5mSFAUYhb9RRTlkVxlzN1LIBswdQBY2QtPmUStXMpBv5VwYw8AFE3uK-3f4Yb_d1B8PbClo
smartwatch,Garmin Instinct 3 Solar,299.99,299.99,4.7,20000,Garmin - United States,35,Free delivery by Thu,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:9420746431292427875,productid:8217694172175680069,headlineOfferDocid:3981305207316613250,imageDocid:7430155181330872025,rds:PC_9997428798504095301|PROD_PC_9997428798504095301,gpcid:9997428798504095301,mid:576462563267627527,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRf-4ucIyn6fZRxTp9WUNscj_jG9vyERlPjH6by51Fh-6xp5rmzdstMWLwY1Bro6WdOx9cs0ok8
smartwatch,Citizen Men's CZ Smart Hybrid Smartwatch,175.0,175.0,4.1,1090,Gaines Jewelry,36,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:4515453471290922059,productid:7876735651491500451,headlineOfferDocid:10507232769385483694,imageDocid:18118287472828014535,rds:PC_15674909133971811059|PROD_PC_15674909133971811059,gpcid:15674909133971811059,mid:576462778206094406,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSRXzMPTC1Zr_7ICFYEtT2sawri3vqvx-9VTHWLISKTG3k9rrg
smartwatch,Amazfit Active 2,99.99,99.99,4.8,24000,Target,37,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:9092168656722880463,productid:9101692948752193203,headlineOfferDocid:1142814743139420770,imageDocid:17573533203848283331,rds:PC_17700505969171616830|PROD_PC_17700505969171616830,gpcid:17700505969171616830,mid:576462894299206140,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSz5IqMpAoH2De4VKymiuYgpb28R6AFgwj8Ko8b6QLRI6ZvQ2vM
smartwatch,Garmin Vivomove Trend Smartwatch,299.99,299.99,4.3,8660,Cabela's,38,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:6138442417853526841,productid:10490441054588068414,headlineOfferDocid:6659627001433679329,imageDocid:11932395144778037585,rds:PC_16402420171555854809|PROD_PC_16402420171555854809,gpcid:16402420171555854809,mid:576462854577743808,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQVBakkRBKx7x61MLH_sykV5nzBx1Y8InXGHdN41kzHxYJoMCYOp2smVN4MyVuBgeFvBbVbBHyeGiI
smartwatch,Garmin Venu 4,499.99,499.99,4.8,9140,Best Buy,39,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:10017834224233884331,productid:3135041564171272889,headlineOfferDocid:11880300933862743328,imageDocid:4753725083267226431,rds:PC_3265571245800698551|PROD_PC_3265571245800698551,gpcid:3134558895324530433,mid:576462899639875758,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQewIUd8CJUPvLVKVEHyEJe1GkeseML7viwR_yNDC9Dz31babPCYu2dIR5uoA
smartwatch,"1.7 inch Smart Watch with Bluetooth Call, Fitness Tracker, AI Control, iOS & Android Compatible, Ip67 Waterproof, Adult Unisex, Size: Free Size, Pink",5.99,5.99,4.4,6100,Walmart - Wmkox8yii,40,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=productid:15067480023106557258,headlineOfferDocid:15067480023106557258,imageDocid:5019470864662226216,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQQ3-skxVC6D6R1rALnzP1yfBLma_yU6qoc3ww2TOwOF0ETPWig-zuqVOYC5I3XE1BbpLOmZpgT
smartwatch,Itech Active 3 Unisex Adult Smartwatch Fitness Tracker,22.98,22.98,2.8,2820,Walmart,1,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:11122607378153679682,productid:5465231113208291496,headlineOfferDocid:14165653310543210353,imageDocid:2197977918593723410,rds:PC_9707503711234110103|PROD_PC_9707503711234110103,gpcid:9707503711234110103,mid:576462770648105116,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSwt0_t1WWBtK8jXgjSiLuFAioP1K371lsQTsfKlNWhF-QO-Kgm62q4MUq-_E_iMBYXvsbXmlycXw
smartwatch,Amazfit Band 7 Fitness Tracker,49.99,49.99,4.3,11000,Target,2,Same-day delivery $10,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:1979799554683337700,productid:15652676077365547865,headlineOfferDocid:5727495627107684706,imageDocid:8890727768294538944,rds:PC_7035441251940490542|PROD_PC_7035441251940490542,gpcid:7035441251940490542,mid:576462530288516998,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRo3bo-io8yxj40YlxOOrSSVX5ullx9EJhM0Wi0r_V4oj4oUbdc
smartwatch,Garmin Lily 2,249.99,249.99,4.4,12000,Best Buy,3,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:55442218495814555,productid:11665648642041686853,headlineOfferDocid:2956470927816262084,imageDocid:18328365467903710466,rds:PC_4499616859226426424|PROD_PC_4499616859226426424,gpcid:4499616859226426424,mid:576462892653655165,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQIy5ppt45x7S0PLYAEHbr2dy-1q4pfay39livR7gv6cmyhjjY_tp5zTdfo7MU
smartwatch,Amazfit Bip 6 Smart Watch,79.99,79.99,4.9,110000,Amazfit,4,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:12548618936647812638,productid:9930108354148284427,headlineOfferDocid:6491930905177949525,imageDocid:13461333672182845242,rds:PC_414484929916057063|PROD_PC_414484929916057063,gpcid:414484929916057063,mid:576462814429543372,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSvCl1yd4I_tgoJyWH_NetON-hNL3lHhuMHgq644XJXpt7iprcqSpJ_9MCR1fktiuYXrAl5-My4Zyw
smartwatch,Samsung Galaxy Watch8,329.0,329.0,4.5,650000,Walmart,5,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:7004218779376828123,productid:12576880457412391686,headlineOfferDocid:11082435454253119822,imageDocid:6490148180109603647,rds:PC_50345338463462538|PROD_PC_50345338463462538,gpcid:12599239422275071663,mid:576462835543722318,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRNBpOdgd0N7lCZremaf9YHzCmS-BYoTWq-fs9cqa9se6JsveLTtnpGyYfrreybkJGRZ3-gmjq3FQ
smartwatch,Google Pixel Watch 5 LTE,14.72,14.72,4.4,47000,Verizon,6,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:4879384497278366100,productid:13854836098489203166,headlineOfferDocid:10794505980465457969,imageDocid:11870223429224191263,gpcid:9955770540195303017,mid:576462567191992160,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQMqjF1docxoVNisUhMZCv4C3bx02upGN5Z9fYe4Iav7lN76E8
smartwatch,Amazfit Active 2,99.99,99.99,4.8,24000,Target,7,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:9092168656722880463,productid:9101692948752193203,headlineOfferDocid:1142814743139420770,imageDocid:17573533203848283331,rds:PC_17700505969171616830|PROD_PC_17700505969171616830,gpcid:17700505969171616830,mid:576462894299206140,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSz5IqMpAoH2De4VKymiuYgpb28R6AFgwj8Ko8b6QLRI6ZvQ2vM
smartwatch,Armitron Connect Eclipse Adult Smart,54.88,54.88,3.9,580,Walmart,8,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:1763652058857693963,productid:5456054210374659738,headlineOfferDocid:11848673348754047317,imageDocid:11314225854008153664,rds:PC_2822829120343658418|PROD_PC_2822829120343658418,gpcid:2822829120343658418,mid:576462836053171212,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTlXc6kyCgJf0ZTMyUhUnZBE-BFO9w2msaCnossnY6yQDIOPPvBQ4sf0DQQkaAqsw5WKUS-SBoC
smartwatch,Garmin Vivoactive 5,189.98,189.98,4.6,100000,Bass Pro Shops,9,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:2796238215661775962,productid:17436498041093759352,headlineOfferDocid:13011963275641692960,imageDocid:2545153676930926153,rds:PC_10140206140966522184|PROD_PC_10140206140966522184,gpcid:10140206140966522184,mid:576462473323312999,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ04D8jK3aqggk4bOxh98rZ8PEOn7sdofiuKU1szaecBBZP2o00bauehat4rQ-sBdgaWW6QWNJX
smartwatch,Samsung Galaxy Watch7 Watch,219.99,219.99,4.4,230000,Best Buy,10,Free delivery by Mon,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:15105203343527937323,productid:730428852388371923,headlineOfferDocid:10492257525397295615,imageDocid:17143675247803897606,rds:PC_13226298182065154838|PROD_PC_13226298182065154838,gpcid:13226298182065154838,mid:576462895416057386,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTyPZQn1ggkOgYCXkZZv4HTol3YmzHIzNQws70oMBdCs1X57w4jrjiCV6fqnvM
smartwatch,Nothing CMF Watch Pro 3,79.0,79.0,4.6,6570,Nothing US,11,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:4185768925828741265,productid:16433482034689835319,headlineOfferDocid:7388232029919712906,imageDocid:14108485745627693770,rds:PC_3952566775350918209|PROD_PC_3952566775350918209,gpcid:3952566775350918209,mid:576462834323355626,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSW_qlz3TxO6DHEMYYo0uxGGN5cxvHSYZkAm6Qx2bijXI16z8BFq05zh-V_ChCfVH5J-qsHANk8ktc
smartwatch,Google Pixel Watch 4 45mm in Black | Verizon (with 36 monthly installment payments + plan),13.88,13.88,4.5,13000,Verizon,12,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=productid:18020710708128711879,headlineOfferDocid:18020710708128711879,imageDocid:1269943768972455615,rds:PC_16735761553179325730|PROD_PC_16735761553179325730,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRZ-Rgx3erO2I9Ruz47QicxOhBrEtO_MsucF2Cl59N8MV0v9lc
smartwatch,Garmin Instinct E,199.99,199.99,4.5,1950,Garmin - United States,13,Free delivery by Thu,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:4181494640296020877,productid:10398309135946651434,headlineOfferDocid:1763177492579426098,imageDocid:12353217810945314828,rds:PC_18376666467885351788|PROD_PC_18376666467885351788,gpcid:18376666467885351788,mid:576462895431201322,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQD8yGmE8z9Tock-ND18i4UkRn9F9wXOdc8TYDIXvHEjPc1h47EHQmEeRhUn0nE4U9Pvna1lzBy
smartwatch,Smart Watch Fits for Android and iPhone Smartwatch for Women Men with Alexa Built-in,26.99,26.99,4.4,2940,Walmart - Cillso Store,14,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:7799802921938241346,productid:12360211905082412964,headlineOfferDocid:3143985541838357707,imageDocid:8807377395742397839,rds:PC_5783524807349808744|PROD_PC_5783524807349808744,gpcid:5783524807349808744,mid:576462912347711397,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQwKSwbsiXORIOZ4Ya0u3t-gTC7H1-s6S7sSHEYIV0M9HNL-EJ0-HrOOSX5pXp-kEyFsiRdmsA
smartwatch,Samsung Galaxy Watch9,11.94,11.94,4.9,81000,T-Mobile,15,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:1309432013909228908,productid:5894229006235551651,headlineOfferDocid:4591382825378530090,imageDocid:8082813399188404765,rds:PC_2532631246220782542|PROD_PC_2532631246220782542,gpcid:12731656749555582257,mid:576462563950351530,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQZmhfEImRtSfrcTAIU2MKBjWq8WiqUKmhDZ-SUjqsdx-XwLU1i
smartwatch,"Smart Watch Fitness Tracker 2.01"" HD Bluetooth Call IP68 Waterproof",35.99,35.99,3.0,370,Target,16,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:2618146584049043628,productid:17866342118456244201,headlineOfferDocid:4063203246442746109,imageDocid:9475739865489146488,rds:PC_9445708469859238137|PROD_PC_9445708469859238137,gpcid:9445708469859238137,mid:576462897996205902,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR6mCKU39chXxRKb_e-6Ut7YwYPNTwzizmdKme0I6U0irF6yhw
smartwatch,Withings ScanWatch 2,369.95,369.95,4.4,8570,Best Buy,17,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:5967410374672024823,productid:9204292516185989702,headlineOfferDocid:2302170787843163066,rds:PC_10606201153583265750|PROD_PC_10606201153583265750,gpcid:8230009594346079051,mid:576462762789133919,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT8gxCB10BdxGpSYH-wzOH18_EkEz5ffDY_65qpjiOaGuO8Pp_XayNXNKx1UBRJrXz1jxR4eIk
smartwatch,Samsung Galaxy Watch Ultra2,699.99,699.99,4.9,73000,Samsung,18,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:2293151497497880158,productid:17878632881467310345,headlineOfferDocid:16271166548005421537,rds:PC_6847802439721342113|PROD_PC_6847802439721342113,gpcid:6847802439721342113,mid:576462896316225623,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR5dWXZaNQZmrUPX_F83GSDRfb-_vsG9x6Lb2SDlhjiaYDFMNGjsGo27jcZKxPnWzTryn2veys
smartwatch,Apple Watch Ultra 3 49mm Titanium,720.51,720.51,4.7,41000,Abt Electronics & Appliances,19,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:13255684918587132276,productid:13805761915144293096,headlineOfferDocid:9282550038005166100,imageDocid:7604024750733527999,rds:PC_13259065265759278534|PROD_PC_13259065265759278534,gpcid:13259065265759278534,mid:576462847678550688,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSaGL_vaq6446VHL2Ohi2iXFoKeZp4vlLCORbdB2nyXei7px-KNiCOrF7TAsQHO8mjN6FhN4W3l
smartwatch,Samsung Galaxy Watch FE,94.99,94.99,4.1,27000,"Walmart - Hyper Microsystems, Inc.",20,Unknown,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:2227071383035255116,productid:8217511710208519904,headlineOfferDocid:4413951510578024928,imageDocid:5596491503337081643,rds:PC_6667310944541257041|PROD_PC_6667310944541257041,gpcid:6667310944541257041,mid:576462834956482321,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSG5bCW0X6DXHXukQuicx5JL4w_MJ-rKbVq4FVWy-pZrn2WTaI
smartwatch,Samsung Galaxy Watch8 Classic,15.28,15.28,4.6,84000,T-Mobile,21,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:12208261589435565223,productid:17666713892421048036,headlineOfferDocid:7928618890914115967,imageDocid:2227754843635339090,rds:PC_2250507352209872905|PROD_PC_2250507352209872905,gpcid:2250507352209872905,mid:576462833873308267,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQkHZy80U4xTIQTAk34ioiK7HLjMVYu1CtIP06FL_FGj7utIma3
smartwatch,Google Pixel Watch 4,449.99,449.99,4.5,12000,Google Store,22,Free delivery,"https://www.google.com/search?ibp=oshop&q=smartwatch&prds=catalogid:3330487481094406893,productid:7650700134194145184,headlineOfferDocid:5249556989125658205,imageDocid:15280482541364705654,rds:PC_16735761553179325730|PROD_PC_16735761553179325730,gpcid:16735761553179325730,mid:576462842102583864,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQm_pMXO8q-jjUR4l-lMiWfMEoWfn7qKj3hVt2-oYdnfJyNOBifeqSOjGN60UOA7atR8kE6827M
